participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.dictator,player.recipient,player.gave,player.kept,player.task2payoff,player.droppedoutDG,player.payoff,group.id_in_subsession,group.dictator_amt,group.recipient_amt,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,jllyg7v6,P18,0,74,74,el_end,B_End,2020-10-19 23:01:27.971827+00:00,1,,,8.50,2,0,1,150,150,150,,0.00,7,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
17,jhjafc9d,P17,0,74,74,el_end,B_End,2020-10-19 23:01:44.875992+00:00,1,,,8.75,2,0,1,100,200,150,,0.00,8,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
18,ysnfomt7,P16,0,74,74,el_end,B_End,2020-10-19 23:05:01.826482+00:00,1,,,0.05,2,0,1,150,150,1,,0.00,9,299,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
19,dndt4uhb,P19,0,74,74,el_end,B_End,2020-10-19 23:06:47.027492+00:00,1,,,12.50,1,1,0,150,150,150,,0.00,10,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
20,uptm42km,P20,0,74,74,el_end,B_End,2020-10-19 23:06:47.354089+00:00,1,,,12.00,1,1,0,170,130,130,,0.00,11,130,170,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
21,f64e1lnd,P21,0,74,74,el_end,B_End,2020-10-19 23:07:04.552464+00:00,1,,,11.00,1,1,0,100,200,200,,0.00,12,200,100,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
22,8x9cra5r,P22,0,74,74,el_end,B_End,2020-10-19 23:07:18.231211+00:00,1,,,15.00,2,0,1,100,200,150,,0.00,10,150,150,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
23,y5ooyylc,P24,0,73,74,el_end,A_Dropout,2020-10-19 23:07:22.611436+00:00,1,,,0.00,2,0,1,150,150,170,1,0.00,11,130,170,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
24,mppb9n87,P23,0,74,74,el_end,B_End,2020-10-19 23:07:34.375660+00:00,1,,,12.50,2,0,1,0,300,100,,0.00,12,200,100,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
1,e5o16cbf,P1,0,74,74,el_end,B_End,2020-10-20 02:54:05.902426+00:00,1,,,15.00,1,1,0,150,150,150,,0.00,1,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
2,mtyrvtch,P2,0,74,74,el_end,B_End,2020-10-20 02:54:28.450445+00:00,1,,,22.50,1,1,0,0,300,300,,0.00,2,300,0,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
3,i0ml2yog,P3,0,74,74,el_end,B_End,2020-10-20 02:54:41.395652+00:00,1,,,15.00,1,1,0,0,300,300,,0.00,3,300,0,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
4,1kpyqot0,P5,0,74,74,el_end,B_End,2020-10-20 02:55:05.609228+00:00,1,,,9.50,2,0,1,130,170,150,,0.00,1,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
5,hy5f55mp,P6,0,74,74,el_end,B_End,2020-10-20 02:55:15.859617+00:00,1,,,7.50,2,0,1,0,300,0,,0.00,2,300,0,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
6,565b7qsp,P4,0,74,74,el_end,B_End,2020-10-20 02:55:47.470828+00:00,1,,,3.50,2,0,1,50,250,0,,0.00,3,300,0,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
7,5brsaqnz,P7,0,74,74,el_end,B_End,2020-10-20 02:56:10.925897+00:00,1,,,7.50,1,1,0,150,150,150,,0.00,4,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
8,gkocogln,P8,0,74,74,el_end,B_End,2020-10-20 02:56:32.874210+00:00,1,,,15.50,1,1,0,0,300,300,,0.00,5,300,0,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
9,uk0w7fgi,P9,0,74,74,el_end,B_End,2020-10-20 02:56:37.784439+00:00,1,,,17.50,1,1,0,100,200,200,,0.00,6,200,100,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
10,jkmz0ew9,P10,0,74,74,el_end,B_End,2020-10-20 02:56:46.740405+00:00,1,,,9.00,2,0,1,0,300,150,,0.00,4,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
11,es5wfju9,P11,0,74,74,el_end,B_End,2020-10-20 02:56:51.194973+00:00,1,,,5.00,2,0,1,150,150,0,,0.00,5,300,0,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
12,uhr082tx,P12,0,74,74,el_end,B_End,2020-10-20 02:56:57.171988+00:00,1,,,12.50,2,0,1,50,250,100,,0.00,6,200,100,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
13,obm94jvw,P13,0,74,74,el_end,B_End,2020-10-20 02:58:41.649393+00:00,1,,,10.00,1,1,0,120,180,180,,0.00,7,180,120,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
14,1eoy7xdq,P14,0,74,74,el_end,B_End,2020-10-20 02:59:07.161891+00:00,1,,,12.50,1,1,0,150,150,150,,0.00,8,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
15,srfthyku,P15,0,74,74,el_end,B_End,2020-10-20 02:59:23.486194+00:00,1,,,12.50,1,1,0,150,150,150,,0.00,9,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
16,2tr8txzc,P18,0,74,74,el_end,B_End,2020-10-20 03:00:19.003440+00:00,1,,,13.50,2,0,1,150,150,120,,0.00,7,180,120,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
17,zf9a2hmm,P19,0,74,74,el_end,B_End,2020-10-20 03:00:48.902662+00:00,1,,,12.00,2,0,1,150,150,150,,0.00,8,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
18,u5hr6b1u,P16,0,74,74,el_end,B_End,2020-10-20 03:00:49.059006+00:00,1,,,8.75,2,0,1,150,150,150,,0.00,9,150,150,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
19,ap92idlb,P17,0,74,74,el_end,B_End,2020-10-20 03:01:09.825908+00:00,1,,,15.50,1,1,0,100,200,200,,0.00,10,200,100,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
20,qt96tob9,P20,0,74,74,el_end,B_End,2020-10-20 03:01:24.736180+00:00,1,,,14.00,1,1,0,20,280,280,,0.00,11,280,20,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
21,o0imgm0v,P22,0,74,74,el_end,B_End,2020-10-20 03:02:12.517767+00:00,1,,,16.50,1,1,0,60,240,240,,0.00,12,240,60,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
22,nf9ticsp,P21,0,74,74,el_end,B_End,2020-10-20 03:02:16.148232+00:00,1,,,5.50,2,0,1,150,150,100,,0.00,10,200,100,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
23,4d27xwp1,P23,0,73,74,el_end,A_Dropout,2020-10-20 03:02:28.627046+00:00,1,,,0.00,2,0,1,150,150,20,1,0.00,11,280,20,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
24,yi2vy41q,P24,0,74,74,el_end,B_End,2020-10-20 03:04:23.201163+00:00,1,,,10.50,2,0,1,300,0,60,,0.00,12,240,60,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
1,4slvagsr,P2,0,74,74,el_end,B_End,2020-10-20 00:53:48.457498+00:00,1,,,32.50,1,1,0,150,150,150,,0.00,1,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
2,sq7f69mu,P1,0,74,74,el_end,B_End,2020-10-20 00:53:50.320224+00:00,1,,,7.50,1,1,0,150,150,150,,0.00,2,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
3,kabesy6f,P4,0,74,74,el_end,B_End,2020-10-20 00:54:00.488841+00:00,1,,,7.50,1,1,0,150,150,150,,0.00,3,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
4,r9759oqx,P3,0,74,74,el_end,B_End,2020-10-20 00:54:07.756989+00:00,1,,,3.35,2,0,1,150,150,150,,0.00,1,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
5,a877rn5q,P5,0,74,74,el_end,B_End,2020-10-20 00:54:23.540953+00:00,1,,,7.50,2,0,1,170,130,150,,0.00,2,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
6,h4o3sav5,P6,0,74,74,el_end,B_End,2020-10-20 00:54:28.586369+00:00,1,,,11.25,2,0,1,200,100,150,,0.00,3,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
7,76517cfl,P7,0,74,74,el_end,B_End,2020-10-20 00:55:09.380764+00:00,1,,,4.00,1,1,0,50,250,250,,0.00,4,250,50,1,183fahef,201020 Session 2,,,Session 16 NSM,0
8,s6r5yeh3,P8,0,74,74,el_end,B_End,2020-10-20 00:55:36.279138+00:00,1,,,5.00,1,1,0,0,300,300,,0.00,5,300,0,1,183fahef,201020 Session 2,,,Session 16 NSM,0
9,gixfhz1y,P9,0,74,74,el_end,B_End,2020-10-20 00:55:36.763824+00:00,1,,,0.00,1,1,0,100,200,200,,0.00,6,200,100,1,183fahef,201020 Session 2,,,Session 16 NSM,0
10,71whv137,P10,0,74,74,el_end,B_End,2020-10-20 00:55:37.533621+00:00,1,,,22.50,2,0,1,150,150,50,,0.00,4,250,50,1,183fahef,201020 Session 2,,,Session 16 NSM,0
11,5bdwghg6,P11,0,74,74,el_end,B_End,2020-10-20 00:55:56.652377+00:00,1,,,10.00,2,0,1,100,200,0,,0.00,5,300,0,1,183fahef,201020 Session 2,,,Session 16 NSM,0
12,w15idug3,P12,0,74,74,el_end,B_End,2020-10-20 00:56:00.949780+00:00,1,,,15.00,2,0,1,150,150,100,,0.00,6,200,100,1,183fahef,201020 Session 2,,,Session 16 NSM,0
13,qsgraydi,P13,0,74,74,el_end,B_End,2020-10-20 00:57:20.185797+00:00,1,,,22.50,1,1,0,50,250,250,,0.00,7,250,50,1,183fahef,201020 Session 2,,,Session 16 NSM,0
14,snylxivy,P14,0,74,74,el_end,B_End,2020-10-20 00:57:22.185860+00:00,1,,,17.50,1,1,0,150,150,150,,0.00,8,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
15,dtiydz82,P16,0,74,74,el_end,B_End,2020-10-20 00:57:47.396787+00:00,1,,,12.50,1,1,0,0,300,300,,0.00,9,300,0,1,183fahef,201020 Session 2,,,Session 16 NSM,0
16,0s153bql,P15,0,74,74,el_end,B_End,2020-10-20 00:57:47.441296+00:00,1,,,20.50,2,0,1,150,150,50,,0.00,7,250,50,1,183fahef,201020 Session 2,,,Session 16 NSM,0
17,w0nd7yoc,P18,0,74,74,el_end,B_End,2020-10-20 00:58:11.910627+00:00,1,,,2.50,2,0,1,0,300,150,,0.00,8,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
18,mh151mgx,P17,0,74,74,el_end,B_End,2020-10-20 00:58:40.686810+00:00,1,,,7.50,2,0,1,0,300,0,,0.00,9,300,0,1,183fahef,201020 Session 2,,,Session 16 NSM,0
19,9ruhpgs8,P19,0,74,74,el_end,B_End,2020-10-20 01:00:54.051928+00:00,1,,,32.50,1,1,0,150,150,150,,0.00,10,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
20,a82qk77b,P20,0,74,74,el_end,B_End,2020-10-20 01:01:03.227573+00:00,1,,,0.00,1,1,0,1,299,299,,0.00,11,299,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
21,yspo9ibj,P22,0,74,74,el_end,B_End,2020-10-20 01:01:29.206387+00:00,1,,,16.50,1,1,0,130,170,170,,0.00,12,170,130,1,183fahef,201020 Session 2,,,Session 16 NSM,0
22,ux9a6mgg,P24,0,74,74,el_end,B_End,2020-10-20 01:01:58.143210+00:00,1,,,13.75,2,0,1,150,150,150,,0.00,10,150,150,1,183fahef,201020 Session 2,,,Session 16 NSM,0
23,lv90f205,P21,0,74,74,el_end,B_End,2020-10-20 01:02:20.811041+00:00,1,,,10.00,2,0,1,0,300,1,,0.00,11,299,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
24,xrxrx2p5,P23,0,74,74,el_end,B_End,2020-10-20 01:03:36.298564+00:00,1,,,10.50,2,0,1,150,150,130,,0.00,12,170,130,1,183fahef,201020 Session 2,,,Session 16 NSM,0
