participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.paidtask_payoff,player.riskpayoff,player.exp_payoff_AUD,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,xtw24qfd,P6,0,74,74,el_end,B_End,2020-10-15 00:53:13.000031+00:00,1,,,1.25,4,0,25,6.25,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
5,qolc0ppd,P4,0,74,74,el_end,B_End,2020-10-15 00:53:45.394052+00:00,1,,,2.25,5,20,25,7.25,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
6,jnhegaak,P2,0,74,74,el_end,B_End,2020-10-15 00:57:57.532587+00:00,1,,,2.50,6,0,50,7.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
7,2mshc5st,P7,0,74,74,el_end,B_End,2020-10-15 00:58:50.433518+00:00,1,,,8.75,7,150,25,13.75,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
8,n4ns5u8t,P8,0,74,74,el_end,B_End,2020-10-15 00:59:20.105360+00:00,1,,,17.50,8,200,150,22.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
9,dhv4pum8,P9,0,74,74,el_end,B_End,2020-10-15 00:59:20.969381+00:00,1,,,9.50,9,180,10,14.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
10,u7tnrpam,P10,0,74,74,el_end,B_End,2020-10-15 00:59:34.998059+00:00,1,,,7.50,10,150,0,12.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
11,ajo73ybq,P11,0,74,74,el_end,B_End,2020-10-15 00:59:50.564303+00:00,1,,,5.75,11,100,15,10.75,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
12,mp83hggh,P12,0,74,74,el_end,B_End,2020-10-15 01:00:00.208064+00:00,1,,,13.50,12,120,150,18.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
13,hrioqhgu,P14,0,74,74,el_end,B_End,2020-10-15 01:00:35.460762+00:00,1,,,17.50,13,250,100,22.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
14,y8mj0gkr,P13,0,74,74,el_end,B_End,2020-10-15 01:00:53.745219+00:00,1,,,20.00,14,250,150,25.0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
15,5jm2pk2x,P16,0,74,74,el_end,B_End,2020-10-15 01:01:59.068623+00:00,1,,,10.00,15,180,20,15.0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
16,zkfoh85u,P15,0,74,74,el_end,B_End,2020-10-15 01:02:04.368566+00:00,1,,,2.50,16,50,0,7.5,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
17,wtod159g,P17,0,74,74,el_end,B_End,2020-10-15 01:02:12.787349+00:00,1,,,9.00,17,50,130,14.0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
18,y5eykb9i,P18,0,74,74,el_end,B_End,2020-10-15 01:03:02.926811+00:00,1,,,7.00,18,120,20,12.0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
19,0f9ncvmv,P19,0,74,74,el_end,B_End,2020-10-15 01:06:50.300706+00:00,1,,,15.00,19,150,150,20.0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
20,sitdqjdw,P21,0,74,74,el_end,B_End,2020-10-15 01:07:16.584975+00:00,1,,,20.00,20,300,100,25.0,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
21,cjpc4ycf,P20,0,74,74,el_end,B_End,2020-10-15 01:07:26.105962+00:00,1,,,22.45,21,299,150,27.45,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
22,wg73nzn1,P24,0,73,74,el_end,A_Dropout,2020-10-15 01:07:41.415584+00:00,1,,,0.00,22,,,,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
23,jj0qgghq,P23,0,74,74,el_end,B_End,2020-10-15 01:07:58.250405+00:00,1,,,1.25,23,0,25,6.25,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
24,by10ksre,P22,0,74,74,el_end,B_End,2020-10-15 01:08:03.939768+00:00,1,,,5.05,24,1,100,10.05,0.00,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
1,skxgzlw2,P2,0,74,74,el_end,B_End,2020-10-15 22:52:40.611457+00:00,1,,,8.75,1,150,25,13.75,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
2,mt2reuy9,P3,0,74,74,el_end,B_End,2020-10-15 22:53:09.227896+00:00,1,,,16.50,2,220,110,21.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
3,3241d274,P4,0,74,74,el_end,B_End,2020-10-15 22:53:12.089464+00:00,1,,,14.50,3,290,0,19.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
4,o7qzxz9f,P1,0,74,74,el_end,B_End,2020-10-15 22:53:35.613609+00:00,1,,,7.50,4,150,0,12.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
5,8p1cx2l9,P5,0,74,74,el_end,B_End,2020-10-15 22:53:41.101045+00:00,1,,,8.50,5,80,90,13.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
6,k1j3el8f,P6,0,74,74,el_end,B_End,2020-10-15 22:53:49.122881+00:00,1,,,5.50,6,10,100,10.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
7,86ll6zuk,P7,0,74,74,el_end,B_End,2020-10-15 22:55:49.831364+00:00,1,,,13.00,7,250,10,18.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
8,5rxcfjnr,P8,0,74,74,el_end,B_End,2020-10-15 22:55:51.668757+00:00,1,,,21.00,8,290,130,26.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
9,k8scgucr,P9,0,74,74,el_end,B_End,2020-10-15 22:55:53.511854+00:00,1,,,12.00,9,150,90,17.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
10,5tpbtwff,P11,0,74,74,el_end,B_End,2020-10-15 22:57:13.278547+00:00,1,,,3.50,10,50,20,8.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
11,tcbtazbw,P10,0,74,74,el_end,B_End,2020-10-15 22:57:01.881122+00:00,1,,,1.50,11,10,20,6.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
12,sxxzzfjh,P13,0,74,74,el_end,B_End,2020-10-15 22:57:07.359485+00:00,1,,,15.00,12,150,150,20.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
13,uz6u1s6c,P12,0,74,74,el_end,B_End,2020-10-15 22:57:15.312928+00:00,1,,,22.50,13,300,150,27.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
14,a0tsgjyy,P15,0,74,74,el_end,B_End,2020-10-15 22:58:07.604725+00:00,1,,,20.50,14,300,110,25.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
15,pybfdtqz,P16,0,74,74,el_end,B_End,2020-10-15 22:58:18.974211+00:00,1,,,9.25,15,170,15,14.25,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
16,bcb3roc0,P14,0,74,74,el_end,B_End,2020-10-15 22:58:21.736991+00:00,1,,,6.50,16,0,130,11.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
17,fyf8q979,P18,0,74,74,el_end,B_End,2020-10-15 22:58:47.831718+00:00,1,,,7.50,17,0,150,12.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
18,9285rcnp,P17,0,74,74,el_end,B_End,2020-10-15 22:58:54.364750+00:00,1,,,14.00,18,130,150,19.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
19,7wu62mkf,P19,0,74,74,el_end,B_End,2020-10-15 23:05:38.524060+00:00,1,,,22.50,19,300,150,27.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
20,yotuzsps,P20,0,74,74,el_end,B_End,2020-10-15 23:06:20.188556+00:00,1,,,20.00,20,250,150,25.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
21,2mgx8bf5,P23,0,74,74,el_end,B_End,2020-10-15 23:06:42.259889+00:00,1,,,15.00,21,200,100,20.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
22,6os3eguv,P22,0,74,74,el_end,B_End,2020-10-15 23:06:44.824530+00:00,1,,,0.50,22,0,10,5.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
23,hd29bsyj,P24,0,74,74,el_end,B_End,2020-10-15 23:07:06.518749+00:00,1,,,3.00,23,50,10,8.0,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
24,3f938wwo,P21,0,74,74,el_end,B_End,2020-10-15 23:07:44.715029+00:00,1,,,8.50,24,100,70,13.5,0.00,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
1,cubac537,P2,0,74,74,el_end,B_End,2020-10-16 00:52:24.468926+00:00,1,,,16.25,1,300,25,21.25,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
2,fpw4721h,P1,0,74,74,el_end,B_End,2020-10-16 00:52:55.608524+00:00,1,,,17.50,2,200,150,22.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
3,j41s0w59,P5,0,74,74,el_end,B_End,2020-10-16 00:53:23.865766+00:00,1,,,7.00,3,0,140,12.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
4,amn2z1mo,P4,0,74,74,el_end,B_End,2020-10-16 00:53:30.197395+00:00,1,,,18.00,4,250,110,23.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
5,cffdk2z8,P6,0,74,74,el_end,B_End,2020-10-16 00:53:56.709275+00:00,1,,,7.50,5,0,150,12.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
6,6vh6a1zw,P3,0,74,74,el_end,B_End,2020-10-16 00:55:05.610303+00:00,1,,,0.00,6,0,0,5.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
7,2gi75a7x,P7,0,74,74,el_end,B_End,2020-10-16 00:55:16.008723+00:00,1,,,16.00,7,300,20,21.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
8,82vzj2dc,P8,0,74,74,el_end,B_End,2020-10-16 00:55:21.377202+00:00,1,,,14.00,8,200,80,19.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
9,mdig1aiw,P9,0,74,74,el_end,B_End,2020-10-16 00:55:38.918832+00:00,1,,,5.00,9,0,100,10.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
10,itv0f4ue,P11,0,74,74,el_end,B_End,2020-10-16 00:56:03.888496+00:00,1,,,15.00,10,300,0,20.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
11,q00xp1cd,P10,0,74,74,el_end,B_End,2020-10-16 00:56:09.726852+00:00,1,,,14.50,11,250,40,19.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
12,jd7qgzem,P12,0,74,74,el_end,B_End,2020-10-16 00:56:37.013057+00:00,1,,,1.50,12,0,30,6.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
13,tknsafyv,P13,0,74,74,el_end,B_End,2020-10-16 00:57:56.117355+00:00,1,,,20.00,13,250,150,25.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
14,10hyolf1,P15,0,74,74,el_end,B_End,2020-10-16 00:58:12.880401+00:00,1,,,5.50,14,0,110,10.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
15,3u6s2lum,P16,0,74,74,el_end,B_End,2020-10-16 00:58:29.437078+00:00,1,,,17.50,15,200,150,22.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
16,xgc8qufx,P14,0,74,74,el_end,B_End,2020-10-16 00:58:37.263537+00:00,1,,,17.00,16,300,40,22.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
17,dj24kqmu,P17,0,74,74,el_end,B_End,2020-10-16 00:58:40.228447+00:00,1,,,10.00,17,50,150,15.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
18,tzk12du7,P18,0,74,74,el_end,B_End,2020-10-16 00:59:07.044267+00:00,1,,,7.00,18,50,90,12.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
19,t3dd25lv,P19,0,74,74,el_end,B_End,2020-10-16 01:01:47.274105+00:00,1,,,22.50,19,300,150,27.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
20,ndfp77vx,P20,0,74,74,el_end,B_End,2020-10-16 01:02:14.016671+00:00,1,,,17.50,20,200,150,22.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
21,xv1la2i0,P21,0,74,74,el_end,B_End,2020-10-16 01:02:33.686163+00:00,1,,,10.00,21,50,150,15.0,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
22,7yseuopb,P24,0,74,74,el_end,B_End,2020-10-16 01:02:58.960610+00:00,1,,,3.75,22,50,25,8.75,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
23,q8ggtmdv,P23,0,74,74,el_end,B_End,2020-10-16 01:02:59.075818+00:00,1,,,7.50,23,0,150,12.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
24,j8y0yoya,P22,0,74,74,el_end,B_End,2020-10-16 01:03:45.267713+00:00,1,,,2.50,24,0,50,7.5,0.00,1,1,uo76dxa8,201016 Session 2,,,Session 13 NSM,0
1,djdhvu1m,P1,0,74,74,el_end,B_End,2020-10-16 02:53:17.723751+00:00,1,,,17.50,1,200,150,22.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
2,5yytfduf,P3,0,74,74,el_end,B_End,2020-10-16 02:53:35.444607+00:00,1,,,20.00,2,250,150,25.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
3,wo15d2hx,P6,0,74,74,el_end,B_End,2020-10-16 02:54:05.060580+00:00,1,,,15.50,3,300,10,20.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
4,romnabld,P5,0,74,74,el_end,B_End,2020-10-16 02:54:09.375812+00:00,1,,,10.50,4,100,110,15.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
5,4epz5yd2,P4,0,74,74,el_end,B_End,2020-10-16 02:54:29.506727+00:00,1,,,10.00,5,50,150,15.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
6,0ordkr15,P8,0,74,74,el_end,B_End,2020-10-16 02:55:59.303094+00:00,1,,,1.00,6,0,20,6.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
7,872aaqzm,P7,0,74,74,el_end,B_End,2020-10-16 02:56:06.908985+00:00,1,,,22.50,7,300,150,27.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
8,lhk5pre3,P9,0,74,74,el_end,B_End,2020-10-16 02:56:23.663625+00:00,1,,,7.50,8,150,0,12.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
9,cycpt8jc,P10,0,74,74,el_end,B_End,2020-10-16 02:56:44.982571+00:00,1,,,20.00,9,300,100,25.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
10,yxcvfbwh,P2,0,74,74,el_end,B_End,2020-10-16 02:56:46.271373+00:00,1,,,7.50,10,0,150,12.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
11,gppjhdy7,P11,0,74,74,el_end,B_End,2020-10-16 02:56:48.915126+00:00,1,,,9.50,11,150,40,14.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
12,10brzif6,P12,0,74,74,el_end,B_End,2020-10-16 02:57:14.293128+00:00,1,,,0.75,12,0,15,5.75,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
13,s58fz5ur,P13,0,74,74,el_end,B_End,2020-10-16 02:57:29.353284+00:00,1,,,14.00,13,270,10,19.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
14,qvwmer67,P14,0,74,74,el_end,B_End,2020-10-16 02:58:11.806746+00:00,1,,,11.95,14,145,94,16.95,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
15,n40qxe5r,P16,0,74,74,el_end,B_End,2020-10-16 02:58:13.085122+00:00,1,,,19.50,15,300,90,24.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
16,f95u0quz,P17,0,74,74,el_end,B_End,2020-10-16 02:58:30.119926+00:00,1,,,1.50,16,30,0,6.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
17,5w7ehys3,P15,0,74,74,el_end,B_End,2020-10-16 02:58:32.147876+00:00,1,,,14.75,17,155,140,19.75,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
18,7uz7li0o,P18,0,74,74,el_end,B_End,2020-10-16 02:58:49.404628+00:00,1,,,6.00,18,0,120,11.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
19,2ug3jc3r,P19,0,74,74,el_end,B_End,2020-10-16 03:03:23.263810+00:00,1,,,13.00,19,250,10,18.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
20,81093dgv,P20,0,74,74,el_end,B_End,2020-10-16 03:03:33.656656+00:00,1,,,22.50,20,300,150,27.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
21,lydg9gu0,P21,0,74,74,el_end,B_End,2020-10-16 03:03:51.385065+00:00,1,,,14.00,21,280,0,19.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
22,mwaa6wtg,P23,0,74,74,el_end,B_End,2020-10-16 03:04:19.812997+00:00,1,,,10.00,22,50,150,15.0,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
23,8ccnnfql,P22,0,74,74,el_end,B_End,2020-10-16 03:05:34.839660+00:00,1,,,4.50,23,0,90,9.5,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
24,zzqvlxf6,P24,0,74,74,el_end,B_End,2020-10-16 03:05:40.981153+00:00,1,,,2.25,24,20,25,7.25,0.00,1,1,k7lxz7ws,201016 Session 3,,,Session 14 SM,0
1,s6iv2ph3,P2,0,74,74,el_end,B_End,2020-10-19 22:50:58.190448+00:00,1,,,10.50,1,200,10,15.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
2,q3dh9byn,P1,0,74,74,el_end,B_End,2020-10-19 22:51:00.243235+00:00,1,,,8.75,2,150,25,13.75,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
3,ubxilw8p,P3,0,74,74,el_end,B_End,2020-10-19 22:51:18.280148+00:00,1,,,13.00,3,180,80,18.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
4,owfl7yy3,P4,0,74,74,el_end,B_End,2020-10-19 22:51:32.596827+00:00,1,,,6.25,4,100,25,11.25,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
5,ybqgoyhb,P6,0,74,74,el_end,B_End,2020-10-19 22:52:12.472368+00:00,1,,,12.50,5,150,100,17.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
6,phzti1rg,P5,0,74,74,el_end,B_End,2020-10-19 22:52:13.255431+00:00,1,,,13.50,6,120,150,18.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
7,wr6vmuxc,P7,0,74,74,el_end,B_End,2020-10-19 22:56:24.977311+00:00,1,,,13.00,7,150,110,18.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
8,lzw8v65h,P9,0,74,74,el_end,B_End,2020-10-19 22:57:08.648542+00:00,1,,,8.75,8,150,25,13.75,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
9,f1qglsp4,P10,0,74,74,el_end,B_End,2020-10-19 22:57:13.229117+00:00,1,,,9.00,9,150,30,14.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
10,udt3yo57,P11,0,74,74,el_end,B_End,2020-10-19 22:58:16.383965+00:00,1,,,15.00,10,150,150,20.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
11,ri20w7zb,P12,0,74,74,el_end,B_End,2020-10-19 22:58:52.776463+00:00,1,,,7.50,11,150,0,12.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
12,mdd5ntzo,P8,0,74,74,el_end,B_End,2020-10-19 22:59:00.602368+00:00,1,,,12.00,12,150,90,17.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
13,ty1mit5d,P13,0,74,74,el_end,B_End,2020-10-19 23:00:09.482994+00:00,1,,,9.00,13,150,30,14.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
14,7bj15jq2,P14,0,74,74,el_end,B_End,2020-10-19 23:00:43.471173+00:00,1,,,13.00,14,150,110,18.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
15,fe3t64qh,P15,0,74,74,el_end,B_End,2020-10-19 23:01:09.137281+00:00,1,,,17.45,15,299,50,22.45,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
16,jllyg7v6,P18,0,74,74,el_end,B_End,2020-10-19 23:01:27.971827+00:00,1,,,8.50,16,150,20,13.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
17,jhjafc9d,P17,0,74,74,el_end,B_End,2020-10-19 23:01:44.875992+00:00,1,,,8.75,17,150,25,13.75,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
18,ysnfomt7,P16,0,74,74,el_end,B_End,2020-10-19 23:05:01.826482+00:00,1,,,0.05,18,1,0,5.05,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
19,dndt4uhb,P19,0,74,74,el_end,B_End,2020-10-19 23:06:47.027492+00:00,1,,,12.50,19,150,100,17.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
20,uptm42km,P20,0,74,74,el_end,B_End,2020-10-19 23:06:47.354089+00:00,1,,,12.00,20,130,110,17.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
21,f64e1lnd,P21,0,74,74,el_end,B_End,2020-10-19 23:07:04.552464+00:00,1,,,11.00,21,200,20,16.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
22,8x9cra5r,P22,0,74,74,el_end,B_End,2020-10-19 23:07:18.231211+00:00,1,,,15.00,22,150,150,20.0,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
23,y5ooyylc,P24,0,73,74,el_end,A_Dropout,2020-10-19 23:07:22.611436+00:00,1,,,0.00,23,,,,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
24,mppb9n87,P23,0,74,74,el_end,B_End,2020-10-19 23:07:34.375660+00:00,1,,,12.50,24,100,150,17.5,0.00,1,1,62v9u6q2,201020 Session 1,,,Session 15 NSM,0
1,e5o16cbf,P1,0,74,74,el_end,B_End,2020-10-20 02:54:05.902426+00:00,1,,,15.00,1,150,150,20.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
2,mtyrvtch,P2,0,74,74,el_end,B_End,2020-10-20 02:54:28.450445+00:00,1,,,22.50,2,300,150,27.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
3,i0ml2yog,P3,0,74,74,el_end,B_End,2020-10-20 02:54:41.395652+00:00,1,,,15.00,3,300,0,20.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
4,1kpyqot0,P5,0,74,74,el_end,B_End,2020-10-20 02:55:05.609228+00:00,1,,,9.50,4,150,40,14.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
5,hy5f55mp,P6,0,74,74,el_end,B_End,2020-10-20 02:55:15.859617+00:00,1,,,7.50,5,0,150,12.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
6,565b7qsp,P4,0,74,74,el_end,B_End,2020-10-20 02:55:47.470828+00:00,1,,,3.50,6,0,70,8.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
7,5brsaqnz,P7,0,74,74,el_end,B_End,2020-10-20 02:56:10.925897+00:00,1,,,7.50,7,150,0,12.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
8,gkocogln,P8,0,74,74,el_end,B_End,2020-10-20 02:56:32.874210+00:00,1,,,15.50,8,300,10,20.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
9,uk0w7fgi,P9,0,74,74,el_end,B_End,2020-10-20 02:56:37.784439+00:00,1,,,17.50,9,200,150,22.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
10,jkmz0ew9,P10,0,74,74,el_end,B_End,2020-10-20 02:56:46.740405+00:00,1,,,9.00,10,150,30,14.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
11,es5wfju9,P11,0,74,74,el_end,B_End,2020-10-20 02:56:51.194973+00:00,1,,,5.00,11,0,100,10.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
12,uhr082tx,P12,0,74,74,el_end,B_End,2020-10-20 02:56:57.171988+00:00,1,,,12.50,12,100,150,17.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
13,obm94jvw,P13,0,74,74,el_end,B_End,2020-10-20 02:58:41.649393+00:00,1,,,10.00,13,180,20,15.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
14,1eoy7xdq,P14,0,74,74,el_end,B_End,2020-10-20 02:59:07.161891+00:00,1,,,12.50,14,150,100,17.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
15,srfthyku,P15,0,74,74,el_end,B_End,2020-10-20 02:59:23.486194+00:00,1,,,12.50,15,150,100,17.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
16,2tr8txzc,P18,0,74,74,el_end,B_End,2020-10-20 03:00:19.003440+00:00,1,,,13.50,16,120,150,18.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
17,zf9a2hmm,P19,0,74,74,el_end,B_End,2020-10-20 03:00:48.902662+00:00,1,,,12.00,17,150,90,17.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
18,u5hr6b1u,P16,0,74,74,el_end,B_End,2020-10-20 03:00:49.059006+00:00,1,,,8.75,18,150,25,13.75,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
