participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,ibikamtm,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.088209+00:00,1,,,0,19,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
20,35paijx8,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.167880+00:00,1,,,0,20,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
21,9shtmden,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.247748+00:00,1,,,0,21,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
22,ka5yuhcm,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.417824+00:00,1,,,0,22,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
23,ju6i2n5n,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.503830+00:00,1,,,0,23,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
24,zf0pmb8e,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.611118+00:00,1,,,0,24,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
1,7xho8x0o,P2,0,74,74,el_end,B_End,2020-10-12 22:54:01.870989+00:00,1,,,10,1,Easy to understand. The scale of rating on a 100 however leaves room for different interpretation by different people.,No,1995,1,Other,Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,3,Comparing the lowest payoff for the leader on Investment Y with the highest payoff for the leader on Investment X,1,1,1,0,0,The chance of success and failure for each investment,1,1,1,0,0,0,3,30,20,20,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
2,qulbl260,P3,0,74,74,el_end,B_End,2020-10-12 22:54:12.857463+00:00,1,,,13,2,It was interesting. Not sure what was the rationale behind it though.,"No, the instructions were clear.",1994,1,Commerce (non-Economics),Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,1,"I considered what the other team members would receive. If they received significantly low, then I would prefer the option where the chance of gaining was higher. However, if the return for failure was not too adverse for them then I would make the risky decision because we all gain something even if the investment fails.",0,0,0,1,0,I considered a similar logic as to what I used for my prediction. because I think most people  are likely to think on similar lines.,0,1,0,0,1,0,4,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
3,4gx56zru,P1,0,74,74,el_end,B_End,2020-10-12 22:54:25.611661+00:00,1,,,14.5,3,"The experiment instructions are clear to follow. Overall, the experiment is easy to do without any economic background.",No.,1998,1,Science,3rd-year undergraduate,P (50%-64%),Burmese,,MM,,2-5 years,2,I considered both succeed and failed payments for both my group members and myself.,1,1,1,1,0,The chance the leader will pick for investment X is 50%.,1,1,1,1,1,0,2,10,40,40,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
4,kigs9jtm,P4,0,74,74,el_end,B_End,2020-10-12 22:54:44.497226+00:00,1,,,11,4,It was very intutitive as we get to know how people make economic and financial decisions on the basis of their individuality in a grouping. It made me realize how I could possibly make a decision or predict what others could do in my group.,No,1996,0,Commerce (non-Economics),Graduate student,H2B (70%-74%),Indian,,IN,,Less than 1 year,3,I considered factors that gave me and my team maximum returns with minimized risks,1,1,1,0,0,I use to place myself in the leader's shoes and also think objectively how others could possibly behave,1,1,1,1,0,0,3,25,25,100,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
5,4oti258t,P6,0,74,74,el_end,B_End,2020-10-12 22:54:59.681044+00:00,1,,,7.5,5,"It was easy. Decisions definitely influenced by the possibility of ""harming"" others.  Much better to be able to connect from home than attending the economics lab. Thanks for adapting :)",I thought I was going to be told if I was the leader or not. Maybe that part wasn't that clear in the instructions.,1986,1,Not a student,Not a student,Not applicable (first semester at University or not a student),Ecuadorean,,EC,,2-5 years,5,"I only considered how much money I would obtain from it, as the outcome for the other members was the same regardless of my decision if it was going to fail or succeed.",1,0,0,0,0,Also the payoff that the leader would get.,0,1,0,0,0,0,4,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
6,j1b381zj,P5,0,74,74,el_end,B_End,2020-10-12 22:55:09.394174+00:00,1,,,8,6,"The experiment was performed in an orderly, with the instructions being clear and thorough.","No, I found that I was able to understand and carry out the instructions given.",1995,0,Science,Graduate student,H2B (70%-74%),Kenyan,,KE,,2-5 years,1,Risk to benefit ratio for each of the investment options.  Figuring out what investment option benefits both I as the leader and the team,0,0,1,0,0,Risk-to-benefit analysis for each option.,0,1,0,0,0,0,3,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
7,2slg4dhy,P7,0,74,74,el_end,B_End,2020-10-12 22:56:53.659966+00:00,1,,,14,7,"Overall, the experiment was interesting. It did take a while to get things started in the beginning but once that is completed, everything went smoothly. The format was quite interactive.","Not really, everything was explained well, perhaps maybe the options can be named more differently to better distinguish between the two as oppose to just X and Y.",1997,1,Other,Graduate student,H2A (75%-79%),Australian,,MY,,More than 5 years,1,"The remuneration at for each options. Given the outcome will be due to chance regardless of the percentage likelihood, this factor was not really regarded in my investment decisions.",1,0,1,0,0,The remuneration at the end. I don't believe the payoffs to other participants will play a big role in their decision making given the amount will be the same for either investment options X or Y.,1,1,0,1,0,0,1,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
8,4is4yb3f,P8,0,74,74,el_end,B_End,2020-10-12 22:57:12.610317+00:00,1,,,21.5,8,nice experiment to analyse psychology of decision makers.,no,1996,0,Commerce (non-Economics),Graduate student,P (50%-64%),Indian,,IN,,1-2 years,4,final profits for the leader,1,1,0,0,0,based on my own analysis of thinking as a leader,1,1,0,0,0,0,2,40,10,130,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
9,7vg4i6bs,P9,0,74,74,el_end,B_End,2020-10-12 22:57:17.627337+00:00,1,,,8.5,9,"Was based on logical reasoning and trying to figure out how the ""leader"" in this scenario would reason to given situation. Overall good exercise, cant wait to find out the results.","No, thank you for having me!",1995,0,Engineering,Graduate student,H2A (75%-79%),Indian,,AE,,1-2 years,2,higher possibility of the investment to be successful,0,0,1,0,0,trusting the logical reasoning of the leader,1,0,1,1,0,0,4,30,20,20,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
10,s8rcublj,P10,0,74,74,el_end,B_End,2020-10-12 22:57:49.428740+00:00,1,,,5.5,10,it was good logincal thinking in making economical decisions..fun,understood quite well...but in terms of making pridiction took a while to do,1993,1,Engineering,4th-year undergraduate,H2B (70%-74%),Indian,,IN,,2-5 years,0,just looking at qhich ever gives me more points even after failure,1,0,1,0,0,thinking that leader will look at more money for him/herself than other members,1,1,0,1,0,0,3,20,30,90,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
11,uro4pqel,P11,0,74,74,el_end,B_End,2020-10-12 22:58:13.249648+00:00,1,,,5,11,"Straight forward, easy to understand. Good dilemma of how to split profits",No,1998,0,Engineering,4th-year undergraduate,H3 (65%-69%),Australian,,IN,,More than 5 years,1,The cost to the others for my profits as well as what I wanted for myself,1,1,1,1,0,Considered what the chances were that the people were thinking like me and if they were thinking about themselves,1,1,1,0,0,0,4,25,25,100,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
12,idlxcd6q,P12,0,74,74,el_end,B_End,2020-10-12 22:58:24.438923+00:00,1,,,8.75,12,I assume that the leader will always choose the experiment Y as it benefits him/her more,The experiment is clear,1987,0,Engineering,Not a student,Not applicable (first semester at University or not a student),Indonesian,,ID,,2-5 years,12,I think the main consideration is how much money I will get when making a decision. Regardless of the chance of investment success,1,0,1,0,0,The payoff and the probability of each invesments,1,0,1,0,0,0,4,25,25,25,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
13,xcmit14x,P13,0,74,74,el_end,B_End,2020-10-12 23:00:00.382082+00:00,1,,,15,13,It was easy and fun. The instructions were easy and straightforward to follow as well.,Nope.,1996,1,Other,Graduate student,H2A (75%-79%),Malaysian,,MY,,2-5 years,4,"I considered 1) cost of the investment, 2) payout to leader if succeed/fail and lastly the percentage of succeeding and failing.   Chose Investment Y at the end because the cost was relatively low (compared to X), payout to members were the same for both investments X and Y, payout to leader for Investment Y was higher than Investment X if succeed or fail. I only considered the percentage of succeeding and failing minimally as other factors were the primary factors in making my investment decision.",1,0,1,0,0,"I considered the fact that my leader participated in this experiment to win as much as possible therefore chose 0 for Q1. For Q2, there is a 50% chance that my leader chose Investment X or Y as the members payout are the same.",1,1,0,1,0,0,4,50,0,150,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
14,styeyzzz,P14,0,74,74,el_end,B_End,2020-10-12 23:01:01.071646+00:00,1,,,8.75,14,The experiment was easy to follow.,All was clear.,1990,1,Arts/ Social Sciences,Graduate student,H2B (70%-74%),Indonesian,,ID,,More than 5 years,1,Return for the leader.,1,1,1,0,0,The outcome of the investment.,0,0,1,1,1,0,3,25,25,25,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
15,prummaog,P17,0,74,74,el_end,B_End,2020-10-12 23:01:13.811184+00:00,1,,,15,15,"Interesting, a little more complicated than the other econ experiments I have done in the past.","No - I had to re-read over the Task 1 payoff scenarios a couple of times (i.e. the different scenarios of payment depending on leader/member/question) but the instructions were clear, just the nature of the experiment was more complex.",1999,1,Commerce (non-Economics),4th-year undergraduate,H1 (80%-100%),Australian,,AU,,Born in Australia,3,"I considered the expected returns of the two investment options for the member and leader. Ultimately in all cases, the payoff to the leader was better under investment Y, so I chose this option in all rounds.",1,0,1,0,0,I made the assumption that the leader would look out for their self-interest and choose investment Y. I did increase the likelihood of choosing X for when the payoff to the member was especially low ($0 if failure) but only marginally.,1,1,0,1,1,0,2,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
16,m4eooh1k,P15,0,74,74,el_end,B_End,2020-10-12 23:01:14.354079+00:00,1,,,11,16,last task always takes payout away,no,1996,0,Engineering,Graduate student,H2B (70%-74%),Pakistani,,PK,,2-5 years,5,probabilities,1,0,1,0,0,leader's payoff,1,1,0,1,0,0,0,10,40,70,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
17,0n2iz8wf,P16,0,74,74,el_end,B_End,2020-10-12 23:01:33.233451+00:00,1,,,15,17,It was just like playing a game.,Most instructions were clear.,1981,0,Other,Graduate student,H2A (75%-79%),Nepalese,,NP,,Less than 1 year,3,"I assumed that I was the leader, as suggested in the instructions. I took the risk to invest.",1,0,1,0,0,The differences,0,1,1,1,0,0,4,50,0,150,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
18,9jy7ynhm,P18,0,74,74,el_end,B_End,2020-10-12 23:01:36.537617+00:00,1,,,7.5,18,feel that the decisions are easy to make,no,1995,0,Commerce (non-Economics),2nd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,More than 5 years,4,returns to the leader,1,0,1,0,0,returns to the leader,1,1,0,0,0,0,0,50,0,150,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
19,4bivot8d,P19,0,74,74,el_end,B_End,2020-10-12 23:05:54.738787+00:00,1,,,2.5,19,good,no,1995,1,Science,Graduate student,H2A (75%-79%),Australian,,JP,,More than 5 years,1,there were no factors. just went with my gut feeling,0,0,0,0,1,same as previous comment. just went with my gut feeling,0,0,0,0,0,1,4,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
20,zc72g7re,P20,0,74,74,el_end,B_End,2020-10-12 23:06:05.215463+00:00,1,,,20.5,20,It was interesting and well organized,All parts of the experiment were clearly communicated without any trouble.,1994,0,Other,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,2,"The payoff for my team and my personal payoffs, higher odds of winning",1,1,1,0,0,The probability of the leader having more to gain than the team members,1,0,1,1,0,0,2,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
21,aeseakbz,P21,0,74,74,el_end,B_End,2020-10-12 23:06:23.795276+00:00,1,,,13,21,difficult,no,1999,1,Arts/ Social Sciences,3rd-year undergraduate,H1 (80%-100%),Hong Konger,,OTHER,Hong Kong,More than 5 years,1,good chance to suceed with decent payoff to both leader and members,1,1,1,0,0,"how i would've made the investment, considering success rate and payoffs",1,1,1,1,0,0,5,15,35,80,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
22,xzxd49pl,P22,0,74,74,el_end,B_End,2020-10-12 23:06:36.427172+00:00,1,,,13.5,22,It was a really interesting experiment. It really made me think on a larger scale (ie. not just my own decision but the decisions of others as well).,"No, the instructions were clear and concise.",1999,1,Medicine,Graduate student,H1 (80%-100%),Malaysian,,MY,,2-5 years,2,"My own benefit and the returns I would receive. At the same time, I considered the returns my groupmates would receive IF I was the leader and the high success of failing and them receiving very low returns. However, I considered the likelihood that other members making the same decision (benefiting themselves) and so made my final decision.",1,0,1,0,0,"The expected payout the leader will receive and the fact that the leader does not risk losing much investing in either X or Y. Hence, likely that he/she would take the risk and invest in Y.",1,1,1,0,0,0,2,30,20,20,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
23,c8i93dxa,P23,0,74,74,el_end,B_End,2020-10-12 23:06:58.502122+00:00,1,,,4.5,23,"It was good, but the questions were similar and quite repetitive, which could be improved with different case scenarios","No. Can improve the overall the situations, which seems repetitive",1998,0,Engineering,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,providing equal and decent opportunity to all,1,0,1,0,0,providing equal and decent opportunity to all  there was no zero returns which pushed me to go for more risk,1,1,1,1,0,0,3,20,30,90,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
24,9qtz9748,P24,0,74,74,el_end,B_End,2020-10-12 23:07:47.057594+00:00,1,,,11.5,24,good,no,1991,0,Science,Graduate student,H2A (75%-79%),Australian,,AU,,More than 5 years,2,success rate  payment,0,1,1,0,0,payment rates  success rate,1,1,0,1,0,0,3,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
1,73jj0kui,P1,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:53:24.220743+00:00,1,,,0,1,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
2,zd8r68u7,P4,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:54:02.920116+00:00,1,,,0,2,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
3,6r1h3bp3,P2,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:54:30.968350+00:00,1,,,0,3,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
4,xtpe7wac,P5,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:03.993976+00:00,1,,,0,4,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
5,4vkr1ueb,P6,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:07.363461+00:00,1,,,0,5,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
6,18ke45ob,P7,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:29.178119+00:00,1,,,0,6,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
7,p51nzlcr,P3,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:35.378536+00:00,1,,,0,7,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
8,ihakt6if,P8,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:55:45.468265+00:00,1,,,0,8,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
9,kj8olqky,P9,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:56:00.724751+00:00,1,,,0,9,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
10,ndt3r2px,P10,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:56:23.339492+00:00,1,,,0,10,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
11,r8q7rkar,P12,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:03.583164+00:00,1,,,0,11,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
12,idpxsic3,P14,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:56.440071+00:00,1,,,0,12,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
13,lqzgti7k,P11,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:57:58.713887+00:00,1,,,0,13,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
14,pk2tcqiq,P13,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:10.259649+00:00,1,,,0,14,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
15,yqvvgxmp,P15,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:21.857405+00:00,1,,,0,15,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
16,brj1vmm1,P17,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:24.976845+00:00,1,,,0,16,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
17,pu1jbcmq,P16,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:38.808017+00:00,1,,,0,17,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
18,u99nc061,P18,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:58:45.535221+00:00,1,,,0,18,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
19,lxyu1rwz,P19,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:00.219160+00:00,1,,,0,19,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
20,xayn1kqj,P22,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:43.675225+00:00,1,,,0,20,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
21,03ddf2md,P20,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 00:59:53.030189+00:00,1,,,0,21,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
22,fu63wxnx,P23,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 01:00:10.416775+00:00,1,,,0,22,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
23,sajlxjje,P21,0,18,74,el_investment_ctrl,D_Summary,2020-10-13 01:00:15.209357+00:00,1,,,0,23,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
24,y30ai5sc,P24,0,73,74,el_end,A_Dropout,2020-10-13 01:00:51.082223+00:00,1,,,0,24,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,99e50eg3,201013 Session 2,,,Session 8 NSM,0
1,ztnfame5,P2,0,74,74,el_end,B_End,2020-10-13 02:54:38.097888+00:00,1,,,12.5,1,easy to understand and complete,everything was clear and straight forward,1992,0,Biomedicine,Graduate student,H2A (75%-79%),Vietnamese,,VN,,More than 5 years,10,-maximize my earning in ECU   -the percentage of gaining more earning.  -what other partners' belief was and if they believe the same thing as i do which is to maximize their own earning regardless of others,1,0,1,0,0,-the selfish nature of human being.  -the nature of investment which is to maximize one's own payoff.,1,0,1,1,0,0,0,50,0,0,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
2,njje16ts,P3,0,74,74,el_end,B_End,2020-10-13 02:54:48.500315+00:00,1,,,0.25,2,It was generally good and suitable for predicting others decisions,Nope,1990,0,Science,Graduate student,H2B (70%-74%),Afghan,,AF,,1-2 years,2,I consider as much as possible my teammates concerns,0,1,1,0,0,personal interests,1,0,0,0,0,0,2,45,5,5,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
3,nrxjezgd,P4,0,74,74,el_end,B_End,2020-10-13 02:54:52.031312+00:00,1,,,10.75,3,"I think the instruction was lengthy and hard to understand at first but the questionnaire and summary helped a lot. The experiment is very interesting as there is a need to keep the balance of personal savings and ethical considerations. Overall, it was an enjoyable study to participate in.",I think the I fully understood the mechanism of the experiment after the questionaire and summary.,2001,0,Biomedicine,1st-year undergraduate,H2A (75%-79%),Malaysian,,MY,,1-2 years,1,"I calculated the chances of me being the leader is 1/3, by mathematics Y has a much better return to me than X regardless of being right or wrong. I also thought of the returns of my groupmate, however, as I do not believe that they will choose X, hence, I chose Y.",1,1,1,0,0,"My thoughts were people who joined the experiment are here for the money hence it is highly likely that the decisions made are to maximize their profits, hence, there is a low chance of choosing X. However, I do believe that some participants chose it randomly/ thinks about the members so I did not rule out the possibility of choosing X.",1,1,1,1,1,0,2,35,15,15,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
4,ug6ubh7u,P5,0,74,74,el_end,B_End,2020-10-13 02:55:01.728913+00:00,1,,,30,4,I didn't like that the amount of money I get depends on the choice of others.,"The instructions about the prediction stage were slightly unclear. Also, the instructions were very long.",2001,1,Science,1st-year undergraduate,H1 (80%-100%),Australian,,IN,,More than 5 years,1,The average value I would get as the leader. I did not care about how much on average members would not recieve.,1,0,1,0,0,"I only considered the average payment the leader would get, based on which investment yielded a higher value for them, I predicted they chose that one.",1,1,0,0,0,0,1,25,25,100,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
5,zzus9bu1,P6,0,74,74,el_end,B_End,2020-10-13 02:55:10.189257+00:00,1,,,13,5,"Definitely quite complicated, but once I understood the instructions it was very interesting. Really made me think about the concept of risk vs. reward.",Nothing that I can think of.,2000,1,Arts/ Social Sciences,3rd-year undergraduate,H2A (75%-79%),Australian,,SE,,More than 5 years,3,"The payoff for the leader, which I considered more than the payoff for the other members. I also considered the initial cost of the investment. I paid less attention to the probability of it succeeding, as I would still make more money than the other members if it failed (if I were the leader).",1,0,0,0,0,"Based on which one I thought was the ""safe"" option and would probably end up being the most popular.",0,0,0,0,0,1,3,40,10,10,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
6,446oer1n,P1,0,74,74,el_end,B_End,2020-10-13 02:55:10.712784+00:00,1,,,13.5,6,The experiment is clear and easy to do it,"nothing, all clear",1993,0,Engineering,Not a student,H3 (65%-69%),Hong Konger,,CN,,More than 5 years,5,payoff,1,0,0,0,0,payoff,1,0,0,0,0,0,4,30,20,20,0,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
7,wmpxqpy0,P9,0,74,74,el_end,B_End,2020-10-13 02:56:07.621481+00:00,1,,,35,7,It was fun.,Everything was pretty clear. The examples helped.,1990,1,Engineering,Graduate student,H1 (80%-100%),Sri Lankan,,LK,,2-5 years,3,"The percentage of success and failiure of the investment, and the return.",1,1,0,0,0,It was a random guess.,0,0,0,0,0,1,3,50,0,150,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
8,zp6myxti,P7,0,74,74,el_end,B_End,2020-10-13 02:56:11.331526+00:00,1,,,20,8,Intriguing concept and I enjoy the anonymity.,"Still don't really understand what the experiment is trying to observe/study. Otherwise, it was pretty straightforward.",1997,1,Commerce (non-Economics),Not a student,Not applicable (first semester at University or not a student),Indonesian,,ID,,More than 5 years,1,#NAME?,1,1,1,0,0,- Risk aversion of university students' age group,1,0,1,1,1,0,2,25,25,100,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
9,5htmuzvy,P8,0,74,74,el_end,B_End,2020-10-13 02:56:22.629600+00:00,1,,,22.5,9,It was easy to participate in.,"No, the instructions were clear.",1959,1,Education,Graduate student,H1 (80%-100%),Australian,,AU,,Born in Australia,3,I tried to ensure that everyone received a payout.  It didn't bother me if I didn't receive the highest amount I possibly could.,0,1,0,1,0,I assumed that most people would choose the option that would maximise their payment.,1,0,0,0,0,0,4,50,0,150,1,,0,1,1,2o3btpnv,201013 Session 3,,,Session 9 SM,0
