participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,mi047txm,P10,0,74,74,el_end,B_End,2020-10-08 02:54:25.638192+00:00,1,,,15.5,8,I think it was quite interesting to see how I make decisions based on outcomes for myself and for other people who i do not know.,"It was slightly difficult to make the decisions in task 1 when the table was no longer visible, so I found that in part 3, I struggled to remember the data presented in the question.",2001,1,Biomedicine,1st-year undergraduate,H2B (70%-74%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,"1. The personal benefit to the leader. ie. if the leader would earn more ECU from failure of one than success of another, then I predicted they would be more likely to chose that even if the chance of failure was 75%  2. Ensuring that the other people in the group would not walk away with nothing.",1,1,1,1,0,0,3,30,20,110,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
9,zda8a51f,P8,0,74,74,el_end,B_End,2020-10-08 02:54:38.147574+00:00,1,,,11.75,9,alright,Nope,1999,1,Dentistry/ Oral Health,2nd-year undergraduate,P (50%-64%),Taiwanese,,SG,,1-2 years,1,,0,0,0,0,0,The risk status and amount of money given,0,0,0,1,1,0,4,15,35,35,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
10,gtqr9nu5,P11,0,74,74,el_end,B_End,2020-10-08 02:54:53.333830+00:00,1,,,16.25,10,It was interesting.,"No. Everything was very clear and well explained.   Some questions were given before we were given the details, but these were clarified very well.",1987,1,Arts/ Social Sciences,Graduate student,H2B (70%-74%),Paraguayan,,PY,,2-5 years,2,The possibility that everyone in the group could make some gain with fewer chances of getting nothing.,0,1,0,0,0,,0,0,0,0,0,0,2,25,25,25,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
11,55ze659m,P12,0,74,74,el_end,B_End,2020-10-08 02:55:57.611938+00:00,1,,,17.5,11,It was an interesting experiment as a student not studying in this area,I felt like the instructions in task 1 could be explained a little bit more clearly,2000,0,Science,2nd-year undergraduate,H3 (65%-69%),Vietnamese,,AU,,Born in Australia,1,,0,0,0,0,0,The returns of the investments,0,0,0,1,0,0,4,50,0,150,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
12,wdvqq1i9,P9,0,74,74,el_end,B_End,2020-10-08 02:57:25.423155+00:00,1,,,3.5,12,straight forward,no,1997,1,Environments,4th-year undergraduate,P (50%-64%),Indian,,IN,,2-5 years,5,,0,0,0,0,0,just random guess,0,0,0,1,0,0,4,30,20,20,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
13,3zcbff0e,P15,0,74,74,el_end,B_End,2020-10-08 02:58:23.724251+00:00,1,,,21.5,13,It was easy to understand and complete.,No,1999,0,Commerce (Economics),3rd-year undergraduate,H1 (80%-100%),Mauritian,,MU,,2-5 years,4,The return on investment and the respective probabilities.,1,0,1,0,0,,0,0,0,0,0,0,2,40,10,130,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
14,wgjcsn7x,P16,0,74,74,el_end,B_End,2020-10-08 02:58:46.566379+00:00,1,,,11.25,14,It was a great experiment as it makes me think about  how rational people might be when it comes to allocating resources with other.,"No, all of the instructions were clear and easy to understand.",1985,1,Arts/ Social Sciences,Graduate student,H1 (80%-100%),Indonesian,,ID,,2-5 years,2,,0,0,0,0,0,"I was considering the payoffs that will be received by the leader. As we can see from the table, it is always more profitable for the leader to chose investment Y instead of investment X (as the payoffs for the members are the same, regardless of which investment was made).",1,1,0,0,0,0,4,25,25,25,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
15,u6mp7pg8,P14,0,74,74,el_end,B_End,2020-10-08 02:58:52.162101+00:00,1,,,8,15,Experiment instructions are clear and easy to understand to me. Everything was good.,No,1995,1,Commerce (non-Economics),Not a student,H2A (75%-79%),Malaysian,,MY,,More than 5 years,13,,0,0,0,0,0,- Leader's payoff  - What I would choose if I was the leader,1,1,0,0,0,0,1,30,20,110,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
16,mt0f855h,P17,0,74,74,el_end,B_End,2020-10-08 02:58:52.906801+00:00,1,,,18,16,"It was well organized and planned. I got to know a lot more about the investment techniques and insights, and how to plan and organize everything.","No, everything was explicitly mentioned in the details and instructions and summarized by the instructor also.",1994,1,Other,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,I thought about all the factors related to how the money is going to be distributed to everyone and me. Would wanted to make it a little fair to everyone.,1,1,1,0,0,,0,0,0,0,0,0,4,30,20,110,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
17,vm36ejcx,P18,0,74,74,el_end,B_End,2020-10-08 02:59:19.802814+00:00,1,,,2,17,The experiment was quite interesting and fun,none,1995,0,Engineering,Graduate student,H2A (75%-79%),Indian,,IN,,2-5 years,6,,0,0,0,0,0,the return on investment gained by the leader,1,1,1,0,0,0,2,10,40,40,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
18,y7x8ejk0,P13,0,74,74,el_end,B_End,2020-10-08 02:59:21.683036+00:00,1,,,1.25,18,The experiment is well-planned and the instructions are clear,Everything was clear,2000,1,Psychology,3rd-year undergraduate,H2A (75%-79%),Malaysian,,MY,,2-5 years,2,,0,0,0,0,0,I considered the probability of money loss to the leader,1,1,0,1,0,0,4,25,25,25,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
19,jupozxb0,P20,0,74,74,el_end,B_End,2020-10-08 03:01:33.099849+00:00,1,,,22.5,19,"Interesting, did not require as much thinking as the one other experiment I did. Probably because of my past experience I was able to feel more relaxed doing this one.","No, was very clear.",1998,1,Law,Graduate student,H3 (65%-69%),Australian,,AU,,Born in Australia,1,Risk vs reward,1,1,1,0,0,,0,0,0,0,0,0,0,50,0,150,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
20,sm5vnuz4,P21,0,74,74,el_end,B_End,2020-10-08 03:01:56.468700+00:00,1,,,10,20,"It was great. just I think the difference between 3 rounds was small. if you want to see the effect of the amount of money on the decision-making process I think it is better to increase the increments. for example, after 0 and 200 you can add to 200 and 400",I think it was clear,1991,0,Engineering,Graduate student,Not applicable (first semester at University or not a student),Iranian,,IR,,1-2 years,2,,0,0,0,0,0,I considered that he/she might prefer the group benefit than the personal.  any leader who wants this should choose X,0,1,0,1,0,0,3,50,0,0,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
21,g1fwh1ap,P22,0,74,74,el_end,B_End,2020-10-08 03:02:20.821715+00:00,1,,,14.5,21,The experiment was based on understanding the decision making process and decide how a leader would determine their investment for the team.,The experiment was clear.,1988,0,Law,Graduate student,H3 (65%-69%),Indian,,IN,,1-2 years,4,,0,0,0,0,0,"The investment would have chosen the investment that would have given him high returns, as the returns for the group was same.",1,1,1,0,0,0,2,20,30,90,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
22,vdhfkylf,P23,0,74,74,el_end,B_End,2020-10-08 03:02:23.324197+00:00,1,,,15,22,It was quite straight forward and easy to complete with very clear instructions.,No,1999,1,Psychology,2nd-year undergraduate,H3 (65%-69%),Australian,,IN,,More than 5 years,2,The benefit towards me was a large factor when making this investment decision.,1,1,1,0,0,,0,0,0,0,0,0,1,50,0,0,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
23,0crf9q59,P24,0,74,74,el_end,B_End,2020-10-08 03:02:42.406351+00:00,1,,,11.25,23,/,/,1999,0,Other,3rd-year undergraduate,H1 (80%-100%),Chinese,,CN,,2-5 years,0,,0,0,0,0,0,leader return perception,1,0,1,0,0,0,4,25,25,25,0,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
24,rqncblzz,P19,0,74,74,el_end,B_End,2020-10-08 03:02:49.232665+00:00,1,,,15.5,24,I think it was easy to understand and was carried on well. Some questions felt obvious.,Everything was clear and easy to understand,1999,0,Science,2nd-year undergraduate,H1 (80%-100%),Pakistani,,AE,,1-2 years,5,,0,0,0,0,0,I thought the leader will choose least risk investment which was of course Y,1,1,0,1,0,0,1,30,20,110,1,,0,1,1,mjng8ph4,201008 Session 3,,,Session 3 NSM,0
1,dzhtxzmi,P1,0,74,74,el_end,B_End,2020-10-08 22:51:56.411531+00:00,1,,,16.5,1,was a good experience,Nah. All of them were good. Only the anticipation part was hard lol,1993,0,Engineering,Graduate student,P (50%-64%),Indian,,IN,,2-5 years,4,Money I would make in ECU,1,0,0,0,0,The amount of payment I will receive,1,0,0,0,0,0,4,40,10,130,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
2,rg2lbpv3,P3,0,74,74,el_end,B_End,2020-10-08 22:52:23.467818+00:00,1,,,12,2,"It was fine, it required us to decide between maximizing profit for us or being generous with other which is a interesting thing to measure",No,1992,1,Science,Graduate student,H1 (80%-100%),Chilean,,CL,,Less than 1 year,2,if the fail payment of decision Y was equal or higher to the success of X. It was worth taking the risk with Y otherwise I went to the safer option of X,1,1,1,0,0,Same as I considered for when I was the leader.,1,1,1,1,0,0,2,20,30,90,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
3,3ldp9vdf,P5,0,74,74,el_end,B_End,2020-10-08 22:52:59.695728+00:00,1,,,5.25,3,"today's experiment was great. I learn how to trust when working in a group. Also when assuming as a leader, I learn how to put full effort to achieve a higher return that can be enjoyed by all members of the groups. The main point is how to make better decision making and trust.","nope, all good.",1989,1,Arts/ Social Sciences,Graduate student,H2B (70%-74%),Indonesian,,ID,,1-2 years,0,"trust and the welfare of the member's group, because when it gets succeed all the members will enjoy the same payment.",0,1,1,0,0,I trust that leader will put the member welfare first therefore the investment X should be chosen by her/him.,0,1,0,0,0,0,5,45,5,5,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
4,mmur4v2a,P2,0,74,74,el_end,B_End,2020-10-08 22:53:01.028154+00:00,1,,,5.5,4,More related to randomized control trial. Determines the selfishness perception in economies of scale,No,1992,0,Other,Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,6,Each member gets good payoffs,1,1,0,0,0,That I get a just payoff,1,1,0,0,0,0,7,40,10,10,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
5,aw6qwr1x,P4,0,74,74,el_end,B_End,2020-10-08 22:53:03.932917+00:00,1,,,8,5,This experiment is a simple yet effective way to assess people's decision-making behaviours when they are in different roles of responsibility. This experiment will hopefully put some light into understanding investment decisions by managers and the ability for a company to succeed or fail under different circumstances,The experiment was quite easy to understand and was without any ambiguity. It can be more comprehensible if demonstrated with more examples to make the experiment more understandable,1998,1,Commerce (non-Economics),Graduate student,H2B (70%-74%),Indian,,IN,,1-2 years,3,The probability of failure and success  The difference in payoff of each investment  The payoff that I would receive and the members would receive,1,1,1,1,0,The success and failure factors of each investments  the leader's psychology towards payoff and difference in payoff for each investment,1,1,1,1,1,0,3,40,10,10,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
6,17inzh7h,P7,0,74,74,el_end,B_End,2020-10-08 22:55:07.879465+00:00,1,,,10.5,6,fun! I've run something similar in the experimenter lab before and it was much better on zoom!!,"No it was all very clear and well explained, the instructions were very descriptive",1999,1,Psychology,4th-year undergraduate,H1 (80%-100%),Australian,,AU,,Born in Australia,2,"the pay offs and how much the money was fail vs. succeed, with a lesser consideration of the chance of those events happening",0,0,1,0,0,I based it on my own decisions and the factors that I had considered when making my own choice looking at the investment table,1,1,0,1,0,0,1,40,10,10,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
7,c0bgok5h,P9,0,74,74,el_end,B_End,2020-10-08 22:55:19.294091+00:00,1,,,15.5,7,No comments.,The payment section was a little confusing initially; I thought that I was going to be paid for all three rounds of the decision making. It became clearer towards the end.,1995,1,Other,Graduate student,H2B (70%-74%),Malaysian,,MY,,2-5 years,1,"Considering that if I am a member, and not the leader I would want a higher payoff, with higher success.     Weighing between getting a higher payoff assuming I'm the leader with the riskier investment.",1,1,1,0,0,Assumed that the leader would be considering payoff for other members.     Assuming leader would select the payoff which is more likely to succeed.,0,1,1,1,0,0,2,30,20,110,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
8,82r4vurv,P8,0,74,74,el_end,B_End,2020-10-08 22:55:33.979315+00:00,1,,,18.5,8,It was an interesting experiment with decision making,"No, everything was very clear",2000,1,Biomedicine,2nd-year undergraduate,H2A (75%-79%),Australian,,CN,,More than 5 years,2,-the probability of success and failure and the associated payoffs with these percentages  -how it will affect other members of the group if it's implemented,1,1,1,0,0,#NAME?,1,1,0,1,0,0,1,20,30,90,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
9,vl427wnc,P10,0,74,74,el_end,B_End,2020-10-08 22:55:36.630687+00:00,1,,,12.5,9,"Interesting, I think it's a study of altruism and risk-taking in economics when there's real-world benefit.",makes sense,1995,1,Medicine,Graduate student,Not applicable (first semester at University or not a student),Canadian,,CN,,2-5 years,0,"Payoff to the group if fail, payoff to me if fail, payoff to group if success, payoff to me if success. But honestly since there's 3 people there's better chances for success and then splitting the money later if going with the high cost low risk option",0,0,1,0,0,what the payoff is for them,1,0,0,1,0,0,4,25,25,100,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
10,u44v21sz,P11,0,74,74,el_end,B_End,2020-10-08 22:56:21.450047+00:00,1,,,6.5,10,Make you think as a leader to take decision that not only benefit you but also your team.,Np,1992,0,Other,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,3,My team mates get benefitted as same as me.,0,0,0,1,0,The leader might have thought about achieving higher success rate,0,0,0,1,0,0,2,20,30,30,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
11,h5f2moz1,P12,0,74,74,el_end,B_End,2020-10-08 22:56:28.337431+00:00,1,,,8.5,11,"The experiment was fine. However, the task 2 is a miss or a hit. People always tend towards choosing the investment with higher success rate in task 1 given that they would like the other two members to gain some profit.","No, all the parts were pretty clear and straightforward.",1997,0,Science,Graduate student,H2B (70%-74%),Indian,,IN,,1-2 years,1,"The return on investment was the main factor, the odds of the investment being successful was the second factor",0,0,1,0,0,The factors would be based of the return on investment.,0,0,0,1,0,0,2,50,0,150,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
12,gqqhztpk,P14,0,74,74,el_end,B_End,2020-10-08 22:57:12.066719+00:00,1,,,13,12,It was easy to do and understand,None,1997,1,Environments,Graduate student,H1 (80%-100%),Sri Lankan,,IN,,2-5 years,34,The payoffs,1,1,1,0,0,probabilities,1,1,1,1,0,0,3,30,20,110,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
13,81lh5c6p,P15,0,74,74,el_end,B_End,2020-10-08 22:57:36.553728+00:00,1,,,17.5,13,It was a bit slow - a couple took a lot of time I think.,"No, all clear.",1996,1,Science,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,3,Maximum profit,1,0,0,0,0,Their profit decisions,0,1,0,1,0,0,2,10,40,70,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
14,kchmafgx,P13,0,74,74,el_end,B_End,2020-10-08 22:57:51.545743+00:00,1,,,11,14,"It was fun, but the waiting time was too long.",It was clear.,1983,1,Education,Graduate student,H1 (80%-100%),Australian,,OTHER,Taiwan,More than 5 years,1,how much a leader will earn in either decisions if they failed,1,0,1,0,0,i would assume they would think the same way as I did,0,1,0,1,0,0,2,30,20,20,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
15,23fzie9z,P16,0,74,74,el_end,B_End,2020-10-08 22:58:06.330531+00:00,1,,,12.5,15,not too bad just that people with zero knowledge in investment might be playing around with numbers based on the gut feeling,"No, it's pretty clear and easily understood",1996,1,Pharmacy,4th-year undergraduate,H2A (75%-79%),Malaysian,,MY,,2-5 years,5,the high payoff rate and the probability of choosing the types of investment,1,0,1,0,0,based on the payoff rate and percentage of succeed,1,1,0,1,0,0,2,50,0,0,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
16,r7bocb9t,P17,0,74,74,el_end,B_End,2020-10-08 22:58:07.329561+00:00,1,,,8.5,16,"Hard to gauge how others would behave, but I was more cynical of their choices (suspected selfishness) than my own decisions seem to suggest I should be. Curious to see the results of the experiment.",No,1997,0,Science,Graduate student,H2A (75%-79%),Australian,,AU,,Born in Australia,4,"I always chose investment X as I considered it to be the most likely to produce a success and would benefit everyone in that group.  Where the investment payoff was low I was more inclined to take the selfish option, but maintained that X would be best for all.",1,1,0,1,0,"I roughly guessed the odds that they chose X given a success or failure, but was swayed a few percentages if the investment payoff was low, suspecting that the leader would be more inclined to take the safe money.  I am beginning to shift beliefs based on the previous question's point that decisions may be based on others receiving nothing given a failure, which I imagine would be a big factor in people's decisions as it was in mine.",1,1,1,1,0,0,3,50,0,150,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
17,qmljb8k0,P18,0,74,74,el_end,B_End,2020-10-08 22:58:37.074605+00:00,1,,,10.5,17,"It was confusing at first but after the practice questions, I understood better.",Not anymore,1999,1,Other,3rd-year undergraduate,H2B (70%-74%),Chilean,,CL,,2-5 years,1,The chances that everyone got something.,0,1,1,1,0,"How likely it was they were to choose an investment that would benefit them, rather than benefit everyone.",1,0,1,0,0,0,3,30,20,110,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
18,8qb8h3o3,P6,0,74,74,el_end,B_End,2020-10-08 23:00:57.526856+00:00,1,,,8,18,quite good.  giving a (very)small chance to get a taste about how it may be to make decisions,everything was clear,1997,1,Commerce (Economics),Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,returns   cost  success rate VS returns,1,1,0,0,0,going with my belief for the investment,1,1,0,0,0,0,0,30,20,110,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
19,jha29a66,P21,0,74,74,el_end,B_End,2020-10-08 23:04:07.251520+00:00,1,,,7.5,19,"It was fun, but the choices to make seemed obvious. I was always picking the investment bringing most profit to the leader, since only in case where I am the leader those would be implemented.",NO,1991,0,Science,Graduate student,Not applicable (first semester at University or not a student),Polish,,PL,,2-5 years,8,"I was always picking the investment bringing most profit to the leader, since only in case where I am the leader those would be implemented.",1,0,1,0,0,"I assumed that the other members were picking the investment bringing most profit to the leader, since they will want to maximise their profits and the anonimity of other group members helps one to desensitize to their fate.",1,1,0,1,0,0,0,50,0,0,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
20,n5s2n0ut,P20,0,74,74,el_end,B_End,2020-10-08 23:04:19.438900+00:00,1,,,15,20,The experiment was great.,No.,1996,0,Commerce (non-Economics),Graduate student,H2B (70%-74%),Indian,,IN,,2-5 years,2,Which will pay me more if I am the leader?,1,1,1,1,0,What would I have done if I am the leader.,0,1,0,0,0,0,1,50,0,0,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
21,txc11xvm,P23,0,74,74,el_end,B_End,2020-10-08 23:04:19.849318+00:00,1,,,15,21,It was good to weigh the cost benefits and scenarios,not really,1996,0,Environments,Not a student,H2B (70%-74%),Australian,,AU,,Born in Australia,3,how to get the most money for myself,1,0,0,0,0,trying to understand the highest amount that I would receive,1,1,1,0,0,0,3,25,25,100,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
22,eoxl51pt,P22,0,74,74,el_end,B_End,2020-10-08 23:04:29.358028+00:00,1,,,12.5,22,It was a tricky one especially with understanding the probabilities,"Only a few were confusing like out of 100, what makes you think the leader selected investment option since both the payoff on succeed and fail on both were same",1991,0,Engineering,Graduate student,P (50%-64%),Kenyan,,KE,,More than 5 years,3,The returns for both the leader and the members,1,1,0,0,0,I assumed they would choose the same option as me and base their decision accordingly,1,1,0,0,0,0,4,25,25,100,1,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
23,rxnnm7ma,P24,0,74,74,el_end,B_End,2020-10-08 23:06:05.523079+00:00,1,,,0,23,Every question put me into dilemma.,N/A,1998,1,Arts/ Social Sciences,3rd-year undergraduate,H2A (75%-79%),Burmese,,MM,,2-5 years,1,My gain which I'll get if I was the leader.,1,0,0,0,0,The success of failure of the decision and success/fail rate of each experiment,1,1,1,0,0,0,2,50,0,0,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
24,9rozkfq6,P19,0,74,74,el_end,B_End,2020-10-08 23:06:06.290616+00:00,1,,,5.5,24,Interesting.,None.,1991,0,Engineering,Graduate student,H2A (75%-79%),Vietnamese,,VN,,1-2 years,5,I chose the highest payoffs for the leader since the returns for group members remain the same for both decisions.,1,1,0,0,0,"My assumption was the leader's decisions would be quite similar to my decision, which was to maximise his/her payoffs.",0,1,0,0,0,0,3,40,10,10,0,,0,1,1,nsc8841l,201009 Session 1,,,Session 4 SM,0
1,do1qohj2,P3,0,74,74,el_end,B_End,2020-10-09 02:51:40.370026+00:00,1,,,13.75,1,It was interesting. Never done one like this before.,Had to read the instructions a few times to properly understand.,1998,1,Commerce (non-Economics),Graduate student,Not applicable (first semester at University or not a student),Australian,,AU,,Born in Australia,5,What was the best option for the group as a whole,0,0,1,0,0,,0,0,0,0,0,0,3,25,25,25,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
2,un1mnix9,P2,0,74,74,el_end,B_End,2020-10-09 02:51:40.455834+00:00,1,,,15,2,"Interesting. Thought that it would be difficult to understand, but it was very easy",Nothing,1991,1,Medicine,Graduate student,H2B (70%-74%),Indonesian,,ID,,1-2 years,5,,0,0,0,0,0,The amount of ECU,1,1,0,0,1,0,2,25,25,100,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
3,uriauw12,P4,0,74,74,el_end,B_End,2020-10-09 02:52:09.367927+00:00,1,,,11.25,3,It was pretty good. Made me question my risk taking ability and also compare it to other people.,No.,1996,1,Science,Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,3,,0,0,0,0,0,The leader's payoff if the investment fails in investment with low possibility of success. If the profit from high possibility of success is similar to failure in low possibility.,1,1,0,0,0,0,2,25,25,25,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
4,16zz441v,P1,0,74,74,el_end,B_End,2020-10-09 02:52:25.097215+00:00,1,,,32.5,4,good experiment,No very clear instructions,1996,1,Science,Graduate student,H1 (80%-100%),Lebanese,,AU,,Born in Australia,3,High risk = high reward,1,0,0,0,0,,0,0,0,0,0,0,1,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
5,jmz3brdw,P6,0,74,74,el_end,B_End,2020-10-09 02:53:15.999291+00:00,1,,,0,5,It was short and sweet but a little unfair on the other hand. Felt like no decision I took actually reflects my payment.,Instructions were clear.,1994,0,Science,Graduate student,P (50%-64%),Indian,,IN,,2-5 years,9,,0,0,0,0,0,"Even if the leader fails in Y, he would earn the money that he could have earned after succeeding the decision X. I do not think that the leader would think of its group unless they know them personally.",1,1,0,0,0,0,1,50,0,0,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
6,pqqyfmwt,P7,0,74,74,el_end,B_End,2020-10-09 02:54:15.091160+00:00,1,,,20,6,It was okay,No,2000,-1,Agriculture,1st-year undergraduate,Not applicable (first semester at University or not a student),Australian,,AU,,Born in Australia,5,,0,0,0,0,0,Payoff and success/failure,1,1,0,1,0,0,4,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
7,vbcmd4tl,P8,0,74,74,el_end,B_End,2020-10-09 02:54:26.193370+00:00,1,,,22.5,7,"I think the experiment went smoothly, and the tasks were interesting.",All parts of the experiment were clear to me.,2000,1,Psychology,2nd-year undergraduate,H2A (75%-79%),Vietnamese,,VN,,Less than 1 year,2,"Since all group members would receive the same amount of payoff for both Investment X and Y, I chose the investment with the highest payoff for me regardless of the potential outcome.",1,1,0,0,0,,0,0,0,0,0,0,4,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
8,s0em0xu4,P5,0,74,74,el_end,B_End,2020-10-09 02:54:33.166547+00:00,1,,,15,8,Its good. Very interesting. Hopefully it is helpful for you,"Task 1 summary was long, but it was okay",1991,0,Engineering,Graduate student,P (50%-64%),Indian,,IN,,More than 5 years,1,,0,0,0,0,0,"The winning percentage, and the amount at the end",0,1,1,0,0,0,4,25,25,100,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
9,xdpd8ynw,P9,0,74,74,el_end,B_End,2020-10-09 02:54:39.127192+00:00,1,,,10.5,9,I thought it was interesting to think about decision making. more likely to be selfish given that it is a small amount of money.,No it was clear,1996,1,Science,Graduate student,H1 (80%-100%),Australian,,MY,,More than 5 years,2,,0,0,0,0,0,If I was a leader what would I do? Which is higher yield despite failure,1,1,0,1,0,0,0,40,10,10,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
10,ldz8t5t3,P11,0,74,74,el_end,B_End,2020-10-09 02:55:15.756919+00:00,1,,,20,10,I think the experiment got me thinking about different ways to determine my investment decision as a leader,All clear,1995,1,Commerce (non-Economics),Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,3,I considered the payoff to my members as I would have received a payoff either way. So my thoughts were mainly on 'if this fails will my members received some about of ECU?',1,1,0,0,0,,0,0,0,0,0,0,2,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
11,1jypsupz,P12,0,74,74,el_end,B_End,2020-10-09 02:55:21.068373+00:00,1,,,1,11,Quite simple and easy to understand,No,2000,1,Commerce (Economics),2nd-year undergraduate,H1 (80%-100%),Hong Konger,,CN,,1-2 years,2,,0,0,0,0,0,The payoff to the leader,1,1,0,0,0,0,1,30,20,20,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
12,5uazt031,P10,0,74,74,el_end,B_End,2020-10-09 02:55:50.077423+00:00,1,,,1,12,The instructions are clear.,No,1998,1,Education,Graduate student,H2B (70%-74%),Hong Konger,,CN,,2-5 years,4,,0,0,0,0,0,The returns,1,1,0,0,0,0,4,30,20,20,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
13,5e7tg1y1,P13,0,74,74,el_end,B_End,2020-10-09 02:55:59.610219+00:00,1,,,22.5,13,"It was good, everything is clear.",No.,1988,0,Engineering,Not a student,Not applicable (first semester at University or not a student),Malaysian,,MY,,More than 5 years,5,Chances of the investment being succeed and the return of the investment.,1,0,1,0,0,,0,0,0,0,0,0,2,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
